,timestamp,raw_output,rc0,rc1,rc2,rc3,vel_x,vel_y,vel_z,acc_x,acc_y,acc_z,current,voltage,power
1138,121.12,767,1391,1488,1542,1520,0.0527132,1.15388,-0.213428,0.235237,0.207328,-8.48599,12.451171875,15.0233,187.05769043
1139,121.218,759,1390,1485,1542,1520,0.0589171,1.14882,-0.202521,-0.498019,-1.36797,-6.89751,12.060546875,15.0233,181.189213867
1140,121.32,752,1391,1485,1542,1519,0.0644404,1.15288,-0.21471,0.803666,-1.23804,-8.48376,11.71875,15.0214,176.03203125
1141,121.419,776,1390,1485,1542,1520,0.0630566,1.15713,-0.22112,0.893014,-1.58024,-9.14819,12.890625,15.0214,193.635234375
1142,121.521,759,1391,1485,1542,1517,0.0481025,1.16471,-0.223264,-0.630482,0.632042,-14.0498,12.060546875,15.0214,181.166298828
1143,121.62,771,1390,1488,1542,1520,0.0448348,1.16448,-0.218753,0.575453,-0.325572,-9.65059,12.646484375,15.0214,189.967900391
1144,121.722,768,1391,1485,1542,1519,0.0311761,1.17489,-0.213538,-0.817294,1.18391,-9.17041,12.5,15.022,187.775
1145,121.82,771,1390,1485,1542,1520,0.0338827,1.17524,-0.214876,-0.864204,-0.613999,-10.1466,12.646484375,15.022,189.975488281
1146,121.922,763,1391,1486,1542,1519,0.0355752,1.17958,-0.201932,0.465921,-1.41488,-9.63539,12.255859375,15.022,184.107519531
1147,122.021,757,1390,1486,1542,1520,0.0369712,1.18975,-0.205153,0.213905,-0.26517,-10.0528,11.962890625,15.0154,179.627587891
1148,122.123,766,1389,1486,1542,1519,0.0379073,1.19256,-0.211302,1.24216,0.929958,-8.94574,12.40234375,15.0154,186.226152344
1149,122.221,735,1385,1486,1542,1519,0.0449317,1.19483,-0.237649,1.34457,0.15459,-10.6405,10.888671875,15.0154,163.497763672
1150,122.324,756,1380,1484,1542,1519,0.0459735,1.20468,-0.256249,1.10142,-0.431219,-8.06596,11.9140625,15.0129,178.864628906
1151,122.422,776,1380,1486,1542,1519,0.0506393,1.23145,-0.292669,0.514429,2.10585,-10.7057,12.890625,15.0129,193.525664062
1152,122.525,788,1380,1486,1542,1519,0.0526511,1.25574,-0.303748,0.466649,-0.54893,-11.442,13.4765625,15.0099,202.281855469
1153,122.623,736,1380,1486,1542,1519,0.0471352,1.30226,-0.307387,-0.770812,2.13017,-12.0023,10.9375,15.0099,164.17078125
1154,122.725,767,1380,1486,1542,1519,0.0471327,1.33544,-0.283548,0.143485,0.904656,-9.37923,12.451171875,15.0099,186.890844727
1155,122.824,773,1380,1486,1542,1519,0.0466568,1.36037,-0.246854,1.47835,-0.439007,-6.3736,12.744140625,15.0176,191.38640625
1156,122.926,768,1380,1486,1542,1519,0.0448208,1.37955,-0.216641,0.0819154,-0.810778,-9.71405,12.5,15.0176,187.72
1157,123.024,722,1380,1486,1542,1519,0.0388545,1.40013,-0.193751,0.599445,-1.73409,-6.82308,10.25390625,15.0176,153.9890625
1158,123.127,787,1379,1484,1542,1519,0.0391073,1.41918,-0.165751,0.37034,0.666639,-9.07272,13.427734375,15.0176,201.65234375
1159,123.225,791,1379,1484,1542,1519,0.0360789,1.43172,-0.154585,-0.459344,1.04446,-8.43392,13.623046875,15.0236,204.667207031
1160,123.327,761,1376,1484,1542,1519,0.0449024,1.4442,-0.142197,0.370219,0.888984,-7.80286,12.158203125,15.0236,182.659980469
1161,123.426,787,1376,1484,1542,1519,0.0504174,1.46016,-0.141025,2.18613,0.437866,-5.8,13.427734375,15.0236,201.732910156
1162,123.528,758,1372,1485,1542,1519,0.0493598,1.4803,-0.152292,-0.00700819,0.00450169,-10.7693,12.01171875,15.0209,180.426826172
1163,123.626,813,1371,1484,1542,1520,0.0450243,1.50882,-0.16382,0.200812,0.0406278,-9.33059,14.697265625,15.0209,220.766157227
1164,123.729,781,1371,1485,1542,1519,0.0407546,1.54924,-0.153781,0.0649174,-0.916217,-9.08509,13.134765625,15.0209,197.296000977
1165,123.827,769,1371,1484,1542,1519,0.044208,1.58242,-0.149124,-0.151477,-1.41546,-13.9508,12.548828125,15.0133,188.399321289
1166,123.929,768,1371,1485,1542,1519,0.0475769,1.61858,-0.123011,-0.271484,-1.06956,-11.9077,12.5,15.0133,187.66625
1167,124.028,797,1371,1485,1542,1519,0.0518503,1.63469,-0.101027,-0.552876,-1.22906,-11.4103,13.916015625,15.0133,208.925317383
1168,124.13,776,1370,1483,1542,1519,0.060841,1.64849,-0.0656073,0.650581,-0.520545,-7.54142,12.890625,15.0154,193.557890625
1169,124.229,791,1370,1485,1542,1519,0.0601308,1.66361,-0.0673756,-1.38987,1.67034,-10.9091,13.623046875,15.0154,204.555498047
1170,124.332,784,1370,1485,1542,1520,0.0640289,1.66042,-0.0429666,0.112887,0.0466069,-7.5806,13.28125,15.0154,199.42328125
1171,124.429,768,1370,1484,1542,1520,0.0621129,1.66488,-0.0446196,0.237245,-0.781493,-11.5198,12.5,15.018,187.725
1172,124.532,803,1370,1485,1542,1519,0.0532702,1.6752,-0.0337906,-0.968007,1.74754,-11.9615,14.208984375,15.018,213.390527344
1173,124.63,765,1370,1484,1542,1519,0.0535891,1.67531,-0.0129491,-0.168757,0.936311,-10.7551,12.353515625,15.018,185.525097656
1174,124.733,735,1370,1485,1542,1519,0.0554109,1.67218,-0.00699777,-0.564347,-3.11129,-7.08106,10.888671875,15.0143,163.485786133
1175,124.831,773,1371,1485,1542,1520,0.053739,1.67694,-0.0213438,-0.467508,-2.50471,-11.8192,12.744140625,15.0143,191.344350586
1176,124.933,767,1370,1485,1542,1520,0.0540857,1.68019,-0.00443466,0.889324,-0.343424,-10.5556,12.451171875,15.0143,186.945629883
1177,125.035,793,1370,1484,1542,1520,0.0519025,1.67842,-0.00830168,1.06591,-2.39605,-10.0097,13.720703125,15.0121,205.976567383
1178,125.134,815,1370,1484,1542,1519,0.0495408,1.68754,-0.00710241,1.52347,-0.666839,-11.5137,14.794921875,15.0121,222.10284668
1179,125.236,759,1370,1485,1542,1519,0.0437112,1.68313,-0.0158244,-1.40189,0.0688686,-10.998,12.060546875,15.0121,181.054135742
1180,125.334,800,1370,1484,1542,1519,0.0504275,1.6809,-0.0148453,0.764253,-2.43443,-9.24766,14.0625,15.008,211.05
1181,125.437,783,1370,1484,1542,1519,0.0483634,1.67901,-0.0274558,0.205407,-1.248,-11.264,13.232421875,15.008,198.5921875
1182,125.536,768,1370,1484,1542,1520,0.0489577,1.67866,-0.0141423,0.617545,-0.19888,-8.52228,12.5,15.008,187.6
1183,125.637,775,1370,1485,1542,1519,0.0400271,1.68372,-0.00502144,0.0373664,-0.778236,-7.92653,12.841796875,15.0074,192.721982422
1184,125.736,755,1370,1485,1542,1519,0.0320721,1.6934,-0.0196234,-0.390892,1.12373,-10.9762,11.865234375,15.0074,178.066318359
1185,125.838,779,1370,1484,1542,1519,0.0305644,1.69398,-0.00622467,1.02686,0.0304894,-5.99291,13.037109375,15.0026,195.590537109
1186,125.936,780,1370,1485,1542,1519,0.0275165,1.69375,-0.0107923,-0.0335815,-0.499587,-10.5029,13.0859375,15.0026,196.323085937
1187,126.039,807,1370,1484,1542,1520,0.0264669,1.69971,-0.00754736,-0.699048,2.00238,-9.4916,14.404296875,15.0026,216.101904297
1188,126.137,785,1370,1485,1542,1519,0.0370206,1.69221,-0.0115581,-0.370407,-1.46319,-10.0676,13.330078125,15.0026,199.985830078
1189,126.239,743,1370,1484,1542,1519,0.0410749,1.69921,-0.0154094,0.257466,2.11948,-12.2142,11.279296875,15.006,169.257128906
1190,126.339,779,1371,1485,1542,1519,0.0409448,1.69744,-0.0189661,-0.850787,0.640007,-10.2519,13.037109375,15.006,195.634863281
1191,126.44,796,1370,1484,1542,1519,0.0464587,1.69733,-0.0254155,1.5743,0.398653,-7.27815,13.8671875,15.001,208.021679687
1192,126.539,791,1370,1484,1542,1520,0.0458828,1.69345,-0.0260383,1.71127,-0.729435,-10.8847,13.623046875,15.001,204.359326172
1193,126.641,773,1370,1484,1542,1519,0.0425099,1.69274,-0.0173621,0.725201,-0.0657876,-8.72775,12.744140625,15.001,191.174853516
1194,126.739,808,1370,1484,1542,1520,0.0425099,1.69274,-0.0173621,0.725201,-0.0657876,-8.72775,14.453125,15.001,216.811328125
1195,126.842,784,1370,1484,1542,1519,0.0271572,1.70399,-0.042797,-1.32949,1.31412,-15.0236,13.28125,14.9961,199.166953125
1196,126.94,762,1370,1484,1542,1519,0.0271572,1.70399,-0.042797,-1.32949,1.31412,-15.0236,12.20703125,14.9961,183.057861328
1197,127.042,780,1370,1484,1542,1520,0.0267701,1.69176,-0.0312213,-0.338937,-2.03836,-6.83956,13.0859375,14.9961,196.238027344
1198,127.141,741,1370,1484,1542,1520,0.0271038,1.69759,-0.0474848,1.50408,1.87676,-9.19757,11.181640625,14.9976,167.697773437
1199,127.243,778,1370,1484,1542,1517,0.0277958,1.69775,-0.0452281,1.07493,1.81671,-11.365,12.98828125,14.9976,194.793046875
1200,127.341,789,1371,1484,1542,1519,0.0347703,1.68695,-0.03947,1.61239,-1.75263,-4.78982,13.525390625,14.9976,202.848398438
1201,127.444,781,1371,1484,1542,1519,0.0396365,1.68717,-0.0606401,2.56634,-1.13382,-7.47013,13.134765625,14.9912,196.905898437
1202,127.542,808,1373,1484,1542,1519,0.0249986,1.68506,-0.0770563,0.146614,-0.515707,-10.9173,14.453125,14.9912,216.6696875
1203,127.644,783,1375,1486,1542,1520,0.0177425,1.68533,-0.0875464,2.1567,0.799787,-8.52689,13.232421875,14.9912,198.369882812
1204,127.742,771,1376,1484,1542,1519,0.000159572,1.67023,-0.063504,1.84036,-0.58545,-7.79753,12.646484375,14.9953,189.637827148
1205,127.845,766,1379,1485,1542,1519,-0.0139957,1.65888,-0.0703604,0.413644,0.776817,-8.60888,12.40234375,14.9953,185.976865234
1206,127.943,777,1398,1484,1542,1519,-0.0173786,1.63074,-0.0658993,0.877705,-1.80114,-10.5823,12.939453125,14.9953,194.030981445
1207,128.046,797,1436,1485,1542,1520,-0.0163905,1.58893,-0.0127746,0.498231,-0.696823,-9.22729,13.916015625,14.9916,208.623339844
1208,128.145,783,1468,1485,1542,1519,-0.0127856,1.49088,0.100089,-0.533656,0.0128319,-10.5909,13.232421875,14.9916,198.375175781
1209,128.247,767,1488,1486,1542,1519,-0.00513166,1.2889,0.222703,1.32996,0.0603269,-10.2282,12.451171875,14.9916,186.662988281
1210,128.345,795,1489,1486,1542,1520,-0.0022099,1.03841,0.201405,-2.0007,0.756574,-12.8788,13.818359375,14.9994,207.267099609
1211,128.447,797,1490,1489,1542,1519,0.00787667,0.802004,0.140454,1.03373,-0.359849,-7.31984,13.916015625,14.9994,208.731884766
1212,128.546,757,1489,1488,1541,1519,0.0123925,0.608015,0.0783124,1.19406,0.113128,-10.2425,11.962890625,14.9994,179.436181641
1213,128.648,783,1489,1489,1542,1517,0.00948291,0.446222,0.0232743,1.24975,0.850966,-9.73881,13.232421875,14.997,198.446630859
1214,128.746,776,1489,1489,1542,1519,0.00495487,0.317312,-0.00870133,0.591598,-0.123731,-7.8007,12.890625,14.997,193.320703125
1215,128.849,759,1489,1486,1542,1517,0.00602576,0.208212,-0.0356708,-1.2904,1.18418,-10.5423,12.060546875,14.997,180.872021484
1216,128.947,799,1489,1492,1542,1520,0.0219423,0.115136,-0.0262972,0.457861,-1.59914,-8.15944,14.013671875,15.0024,210.238710938
1217,129.049,742,1490,1570,1542,1520,0.0354824,0.04245,-0.00870034,0.520393,-0.275427,-7.45868,11.23046875,15.0024,168.483984375
1218,129.148,811,1490,1593,1542,1517,0.0489354,-0.0113308,0.0137708,0.349842,-0.093269,-10.3675,14.599609375,15.0024,219.029179688
1219,129.25,739,1490,1608,1542,1519,0.0893141,-0.0361621,0.0565249,-2.23324,1.24739,-12.0079,11.083984375,15.0,166.259765625
1220,129.348,755,1490,1615,1542,1519,0.20639,-0.0394174,0.0393417,1.18124,-1.07688,-9.01813,11.865234375,15.0,177.978515625
1221,129.451,741,1490,1615,1542,1517,0.400903,-0.0277769,-0.0122153,0.630669,-0.753343,-9.95974,11.181640625,15.0,167.724609375
1222,129.549,778,1490,1615,1542,1517,0.631202,-0.00926846,-0.067811,-0.188271,-0.803231,-11.2,12.98828125,14.9992,194.813828125
1223,129.651,734,1490,1611,1542,1517,0.85887,0.00550034,-0.0451732,0.508896,-1.76493,-9.90637,10.83984375,14.9992,162.588984375
1224,129.75,763,1490,1608,1542,1520,1.03251,0.0193503,0.00504662,-0.725105,-0.14606,-10.0087,12.255859375,14.9992,183.828085937
1225,129.852,764,1490,1607,1542,1517,1.14197,0.0294307,0.059078,0.324881,0.325991,-8.58936,12.3046875,14.9957,184.517402344
1226,129.951,758,1490,1608,1542,1519,1.21007,0.0400932,0.106195,-1.33581,0.203207,-10.0777,12.01171875,14.9957,180.124130859
1227,130.053,735,1490,1608,1542,1519,1.25043,0.0446146,0.143315,-0.902257,0.59298,-9.81446,10.888671875,15.0006,163.336611328
1228,130.151,760,1490,1608,1542,1519,1.27982,0.0390428,0.175543,0.821063,-1.18186,-10.6389,12.109375,15.0006,181.647890625
1229,130.253,763,1490,1608,1542,1519,1.30106,0.0385446,0.193727,0.880082,0.0147042,-10.0647,12.255859375,15.0006,183.845244141
1230,130.352,775,1490,1610,1542,1519,1.32333,0.0349465,0.217897,-0.471283,-0.858527,-11.3248,12.841796875,15.0056,192.698867187
1231,130.454,765,1490,1610,1542,1520,1.34058,0.0304327,0.221595,-0.582552,0.190758,-7.72477,12.353515625,15.0056,185.371914062
1232,130.552,760,1490,1611,1542,1517,1.36548,0.0254378,0.228679,-0.862799,0.551779,-10.8428,12.109375,15.0056,181.7084375
1233,130.655,783,1490,1611,1542,1519,1.38303,0.0213493,0.25492,1.8159,0.175058,-3.88636,13.232421875,15.0056,198.560429688
1234,130.753,768,1489,1614,1542,1520,1.39653,0.0232537,0.234822,-0.452989,-0.334309,-8.74891,12.5,15.0072,187.59
1235,130.855,719,1490,1611,1542,1517,1.41656,0.0204269,0.221299,-1.52038,0.501148,-12.1917,10.107421875,15.0072,151.684101562
1236,130.954,772,1490,1610,1542,1520,1.43654,0.0211336,0.245177,2.02817,-1.04287,-6.4699,12.6953125,15.0072,190.52109375
1237,131.056,767,1490,1608,1542,1519,1.42831,0.0198678,0.214468,0.167729,0.379306,-8.57852,12.451171875,15.0017,186.788745117
1238,131.154,799,1490,1607,1542,1519,1.41953,0.0132559,0.195115,-0.359759,-1.24612,-8.75499,14.013671875,15.0017,210.228901367
1239,131.257,806,1490,1605,1542,1517,1.40974,0.00980286,0.161619,-0.299413,0.515287,-9.34893,14.35546875,15.0017,215.356435547
1240,131.355,783,1490,1594,1542,1520,1.38806,-0.00387035,0.129416,-0.0419403,-0.974578,-12.9494,13.232421875,14.9977,198.455893555
1241,131.458,735,1490,1568,1542,1519,1.31735,-0.0107778,0.15996,-1.53713,0.503431,-13.5179,10.888671875,14.9977,163.30503418
1242,131.556,815,1490,1534,1542,1520,1.16449,-0.0127128,0.23653,0.571475,1.35587,-10.7161,14.794921875,14.9977,221.889799805
1243,131.658,843,1490,1497,1542,1519,0.919676,-0.0156591,0.350458,0.747914,-1.19616,-8.1638,16.162109375,14.9997,242.426791992
1244,131.757,768,1490,1486,1542,1520,0.696834,-0.0133378,0.247896,-0.523487,-1.85994,-10.7337,12.5,14.9997,187.49625
1245,131.859,741,1490,1485,1542,1517,0.509062,-0.00825687,0.167896,-0.508233,0.61223,-8.64926,11.181640625,14.9997,167.721254883
1246,131.957,728,1489,1488,1542,1519,0.363559,-0.00473912,0.135239,0.503168,-0.454067,-6.00185,10.546875,14.9977,158.178867188
1247,132.06,738,1489,1485,1542,1520,0.245703,-0.00181301,0.11716,-0.127142,1.05444,-10.2319,11.03515625,14.9977,165.501962891
1248,132.158,769,1489,1486,1542,1519,0.155964,0.00198615,0.125829,-0.306389,-0.645563,-8.87304,12.548828125,14.9977,188.20355957
1249,132.261,782,1493,1486,1542,1519,0.0798005,0.0168441,0.123821,-1.35616,0.765845,-12.7066,13.18359375,14.9956,197.695898438
1250,132.359,775,1531,1487,1542,1517,0.0363483,0.0316704,0.134251,0.742815,-0.160784,-8.41533,12.841796875,14.9956,192.570449219
1251,132.461,808,1568,1487,1542,1519,0.00772429,0.0170293,0.162813,-0.0154334,-0.350529,-8.76575,14.453125,14.9956,216.73328125
1252,132.559,779,1598,1487,1542,1520,0.00253235,-0.0771472,0.135229,1.08031,0.0593876,-9.44747,13.037109375,14.996,195.504492187
1253,132.662,796,1614,1485,1542,1520,0.00826277,-0.266678,0.0720026,0.408673,0.517382,-11.4219,13.8671875,14.996,207.95234375
1254,132.76,773,1620,1485,1542,1517,0.0131922,-0.515601,-0.0255733,-0.315002,-0.115779,-9.99472,12.744140625,14.996,191.111132812
1255,132.863,774,1618,1488,1542,1519,0.020833,-0.777278,-0.0923303,-0.000531599,1.81215,-12.1939,12.79296875,14.9859,191.714150391
1256,132.961,803,1619,1485,1542,1519,0.02778,-1.00652,-0.100852,0.88952,-0.304377,-10.248,14.208984375,14.9859,212.934418945
1257,133.064,799,1618,1485,1542,1519,0.0290846,-1.18228,-0.0859926,2.61048,-0.50111,-4.31925,14.013671875,14.9859,210.007485352
1258,133.162,751,1617,1485,1542,1519,0.0295148,-1.30254,-0.0969626,1.1462,1.64462,-8.82457,11.669921875,14.9801,174.81659668
1259,133.264,795,1611,1485,1542,1519,0.0291008,-1.39018,-0.0517785,0.181942,0.355581,-8.92892,13.818359375,14.9801,207.000405273
1260,133.362,754,1611,1485,1542,1517,0.0305938,-1.43656,0.0152139,1.17449,0.1546,-5.94258,11.81640625,14.9801,177.010947266
1261,133.464,758,1609,1485,1542,1520,0.0219895,-1.4479,0.0309969,-0.0636552,2.0664,-11.2218,12.01171875,14.9841,179.984794922
1262,133.563,767,1609,1485,1542,1517,0.0174728,-1.45906,0.0629246,-0.601819,-0.896037,-9.02748,12.451171875,14.9841,186.569604492
1263,133.665,807,1609,1485,1542,1519,0.0185289,-1.44753,0.0594783,-1.69002,0.259627,-13.8593,14.404296875,14.9841,215.835424805
1264,133.764,773,1608,1485,1542,1519,0.0181564,-1.44391,0.0752331,1.18076,-1.06975,-5.721,12.744140625,14.984,190.958203125
1265,133.866,758,1608,1485,1542,1519,0.0105011,-1.4387,0.070171,-0.527342,0.0134595,-9.71614,12.01171875,14.984,179.98359375
1266,133.965,816,1607,1488,1542,1520,0.0116908,-1.43957,0.0942702,1.5808,-0.792984,-5.65182,14.84375,14.984,222.41875
1267,134.067,795,1607,1485,1542,1519,0.00951306,-1.44066,0.0958746,-0.284896,1.65339,-12.5689,13.818359375,14.9815,207.019750977
1268,134.165,771,1605,1485,1542,1517,0.0125441,-1.43985,0.114415,1.36881,-1.19594,-9.51964,12.646484375,14.9815,189.463305664
1269,134.267,769,1605,1485,1542,1519,0.0125441,-1.43985,0.114415,1.36881,-1.19594,-9.51964,12.548828125,14.9815,188.000268555
1270,134.366,768,1605,1488,1542,1520,0.00132076,-1.42712,0.111869,-0.914541,1.77562,-10.5868,12.5,14.984,187.3
1271,134.468,780,1606,1485,1542,1517,0.00604546,-1.42057,0.106825,1.65222,0.00325117,-7.16979,13.0859375,14.984,196.0796875
1272,134.566,815,1605,1488,1542,1519,0.000124295,-1.40572,0.0938352,-0.425393,0.867508,-10.7788,14.794921875,14.984,221.687109375
1273,134.669,758,1605,1488,1542,1517,0.00125537,-1.39815,0.095508,1.2691,0.199839,-8.39155,12.01171875,14.9723,179.843056641
1274,134.767,775,1605,1488,1542,1520,-0.00508902,-1.39114,0.0842842,0.353183,-0.587992,-9.37036,12.841796875,14.9723,192.271235352
1275,134.869,775,1605,1488,1542,1519,-0.00738451,-1.38336,0.072102,0.0410045,1.79243,-10.5065,12.841796875,14.9723,192.271235352
1276,134.968,778,1605,1488,1542,1517,-0.00476417,-1.3846,0.0479911,1.35354,-0.260394,-7.8136,12.98828125,14.9652,194.372226563
1277,135.07,799,1605,1488,1542,1519,-0.00175531,-1.37625,0.00325114,0.70048,-0.657613,-9.78691,14.013671875,14.9652,209.717402344
1278,135.168,811,1605,1488,1542,1519,-0.00522519,-1.36628,-0.0443757,-1.10253,0.480684,-11.8206,14.599609375,14.9652,218.486074219
1279,135.271,787,1605,1488,1542,1517,3.14588e-06,-1.35436,-0.0844595,-1.2879,1.96878,-11.7113,13.427734375,14.9589,200.864135742
1280,135.369,771,1605,1488,1542,1517,0.00987159,-1.34067,-0.11336,-0.330374,0.319872,-13.6557,12.646484375,14.9589,189.177495117
1281,135.472,791,1605,1485,1542,1517,0.0208251,-1.33715,-0.112635,1.10078,-0.522654,-9.71805,13.623046875,14.9589,203.785795898
1282,135.57,768,1605,1488,1542,1519,0.0231338,-1.33092,-0.112492,-0.990754,0.666929,-12.3277,12.5,14.9661,187.07625
1283,135.672,759,1605,1488,1542,1519,0.0272314,-1.33335,-0.0999973,-0.305839,0.632241,-13.2216,12.060546875,14.9661,180.499350586
1284,135.771,752,1605,1488,1542,1517,0.0167539,-1.338,-0.0712875,0.135307,0.980626,-8.8476,11.71875,14.9661,175.383984375
1285,135.873,755,1605,1488,1542,1520,0.0182013,-1.34685,-0.0537019,0.0488786,-1.03412,-7.09371,11.865234375,14.9696,177.6178125
1286,135.975,769,1605,1488,1542,1519,0.019181,-1.34536,-0.0490227,-0.247974,1.7004,-11.2094,12.548828125,14.9696,187.8509375
1287,136.074,773,1605,1488,1542,1517,0.0185798,-1.35314,-0.0287099,0.460217,1.52028,-8.9108,12.744140625,14.9696,190.7746875
1288,136.176,796,1605,1488,1542,1519,0.0196785,-1.3603,-0.0394072,0.918761,-0.653693,-10.7043,13.8671875,14.9677,207.559902344
1289,136.275,785,1608,1485,1542,1519,0.0275989,-1.35359,-0.03911,0.29565,0.351553,-8.63761,13.330078125,14.9677,199.520610352
1290,136.377,779,1611,1485,1542,1519,0.0362925,-1.35659,-0.0427304,-0.653808,0.893603,-10.6492,13.037109375,14.9677,195.135541992
1291,136.475,818,1615,1485,1542,1520,0.0345985,-1.36899,-0.0495225,0.0840607,0.305637,-10.335,14.94140625,14.9675,223.635498047
1292,136.577,831,1631,1484,1542,1519,0.0161357,-1.40397,-0.0661947,-1.4492,0.41785,-11.6449,15.576171875,14.9675,233.136352539
1293,136.676,795,1631,1484,1542,1519,0.021585,-1.44955,-0.0915044,1.02485,-0.946725,-8.92485,13.818359375,14.9675,206.826293945
1294,136.778,765,1651,1484,1542,1519,0.0177193,-1.52252,-0.224957,-0.86537,1.64604,-12.2688,12.353515625,14.9648,184.867890625
1295,136.877,822,1651,1484,1542,1519,0.0185138,-1.62518,-0.321638,-1.01342,0.87481,-11.8456,15.13671875,14.9648,226.51796875
1296,136.979,779,1658,1483,1542,1517,0.0278113,-1.76259,-0.405177,-0.742688,1.45418,-12.3682,13.037109375,14.9648,195.097734375
1297,137.077,758,1658,1484,1542,1519,0.0396971,-1.91117,-0.442886,2.02485,1.47309,-7.77219,12.01171875,14.9681,179.792607422
1298,137.179,755,1658,1484,1542,1519,0.0317487,-2.06156,-0.432861,-0.809632,0.791438,-11.8412,11.865234375,14.9681,177.600014648
1299,137.278,775,1655,1484,1542,1519,0.0330911,-2.18929,-0.361637,1.53848,-0.098896,-6.571,12.841796875,14.9681,192.217299805
1300,137.38,778,1655,1484,1542,1519,0.0217063,-2.29046,-0.321342,-0.428102,-0.294766,-8.65494,12.98828125,14.9614,194.322871094
1301,137.479,755,1651,1484,1542,1517,0.0100283,-2.35682,-0.255082,-1.50077,1.16089,-10.7246,11.865234375,14.9614,177.520517578
1302,137.581,774,1651,1484,1542,1517,0.0034277,-2.39402,-0.19621,-0.76581,1.81635,-11.7168,12.79296875,14.9614,191.400722656
1303,137.679,768,1651,1485,1542,1517,-0.00234842,-2.41177,-0.141662,0.854378,-0.203162,-5.94825,12.5,14.9609,187.01125
1304,137.782,809,1651,1485,1542,1520,-0.0077462,-2.4163,-0.125159,-0.728485,1.76538,-10.9217,14.501953125,14.9609,216.962270508
1305,137.88,775,1651,1485,1542,1520,-0.00238675,-2.4174,-0.106935,0.769498,-0.171886,-5.61397,12.841796875,14.9609,192.124838867
1306,137.983,767,1650,1484,1542,1519,0.00043898,-2.41836,-0.0886335,0.29803,0.468957,-11.5076,12.451171875,14.9607,186.27824707
1307,138.081,775,1648,1484,1542,1519,0.00216839,-2.41975,-0.0535103,0.631455,-1.05115,-10.4113,12.841796875,14.9607,192.122270508
1308,138.183,773,1649,1484,1542,1519,0.00104392,-2.40183,-0.0348967,0.12303,1.02281,-8.50676,12.744140625,14.9607,190.661264648
1309,138.281,760,1649,1485,1542,1517,0.0073018,-2.38789,-0.0463763,-2.16876,-0.352876,-14.3034,12.109375,14.9711,181.290664062
1310,138.384,787,1648,1485,1542,1520,0.0165183,-2.37897,-0.038046,0.230713,-2.37342,-11.3751,13.427734375,14.9711,201.027954102
1311,138.482,783,1649,1484,1542,1519,0.00673505,-2.36737,-0.0491879,-0.419428,0.917825,-10.99,13.232421875,14.9711,198.103911133
1312,138.584,805,1649,1484,1542,1519,0.000598591,-2.36273,-0.0439867,-0.595185,2.38078,-10.5377,14.306640625,14.9637,214.08027832
1313,138.683,778,1648,1484,1542,1517,-0.00423193,-2.362,-0.0325948,1.02885,-0.830997,-9.10924,12.98828125,14.9637,194.352744141
1314,138.785,807,1647,1485,1542,1520,-0.0157812,-2.34909,-0.0383279,-0.500237,0.914333,-8.61889,14.404296875,14.9637,215.541577148
1315,138.883,739,1645,1485,1542,1519,-0.0186646,-2.33636,-0.0522227,0.120785,2.44457,-9.54532,11.083984375,14.9734,165.964931641
1316,138.986,804,1645,1485,1542,1520,-0.016451,-2.34206,-0.000828355,2.18184,-0.412907,-3.96402,14.2578125,14.9734,213.487929687
1317,139.085,818,1645,1484,1542,1519,-0.0155346,-2.32648,-0.00273175,0.0795687,0.857131,-7.83551,14.94140625,14.9734,223.723652344
1318,139.186,755,1645,1485,1542,1519,-0.0192287,-2.30134,-0.0199806,0.23575,0.993736,-10.0706,11.865234375,14.9663,177.578657227
1319,139.286,784,1645,1485,1542,1517,-0.0192287,-2.30134,-0.0199806,0.23575,0.993736,-10.0706,13.28125,14.9663,198.771171875
1320,139.387,751,1645,1484,1542,1517,-0.0247036,-2.29266,-0.0407287,0.384033,-0.63815,-7.66087,11.669921875,14.9663,174.655551758
1321,139.485,784,1645,1484,1542,1517,-0.0287391,-2.28494,-0.0480574,-0.29494,2.06648,-10.3254,13.28125,14.9509,198.566640625
1322,139.588,782,1645,1485,1542,1517,-0.0388769,-2.28178,-0.0695342,-1.55124,1.55458,-12.6139,13.18359375,14.9509,197.106591797
1323,139.687,773,1642,1485,1542,1517,-0.0458583,-2.28317,-0.0765201,0.160605,-0.11193,-10.3624,12.744140625,14.9509,190.53637207
1324,139.788,761,1635,1486,1542,1519,-0.0525885,-2.27144,-0.0402071,-1.27723,0.461387,-9.72773,12.158203125,14.9485,181.746899414
1325,139.887,751,1624,1485,1542,1520,-0.0449921,-2.23795,0.0362956,1.35252,1.23307,-9.90416,11.669921875,14.9485,174.447827148
1326,139.989,767,1525,1489,1542,1519,-0.0394933,-2.12182,0.262082,1.07678,0.539179,-7.60688,12.451171875,14.9485,186.126342773
1327,140.088,779,1488,1486,1542,1517,-0.0301824,-1.81301,0.574618,0.767635,2.89619,-8.91227,13.037109375,14.9435,194.820043945
1328,140.19,783,1488,1488,1542,1517,-0.0253412,-1.44795,0.614344,1.94532,-0.889198,-6.19982,13.232421875,14.9435,197.738696289
1329,140.288,781,1488,1486,1542,1517,-0.0221726,-1.13126,0.47901,0.73441,-0.917373,-7.84213,13.134765625,14.9435,196.279370117
